time,open,high,low,close,volume
2021-10-29 20:00:00,1123.51,1128.4,1121.2,1128.15,92795
2021-10-29 19:00:00,1127.51,1129.75,1122.5,1124.5,141221
2021-10-29 18:00:00,1119.6,1129.5,1119.35,1127.98,231190
2021-10-29 17:00:00,1114.0,1120.0,1112.5,1119.6,744934
2021-10-29 16:00:00,1099.37,1115.21,1096.66,1114.18,5223227
2021-10-29 15:00:00,1096.67,1101.4,1093.0,1099.475,2140051
2021-10-29 14:00:00,1095.68,1105.86,1094.53,1096.56,3693339
2021-10-29 13:00:00,1090.5601,1096.79,1090.56,1095.36,1759143
2021-10-29 12:00:00,1089.9999,1098.0,1086.87,1090.55,3144683
2021-10-29 11:00:00,1096.715,1100.0,1083.31,1089.7425,6267344
2021-10-29 10:00:00,1081.0,1096.9899,1073.205,1096.6606,5172603
2021-10-29 09:00:00,1078.9044,1088.99,1077.4,1081.0,203999
2021-10-29 08:00:00,1077.95,1089.0,1077.45,1084.5,210751
2021-10-29 07:00:00,1079.5,1081.61,1075.51,1076.9,43381
2021-10-29 06:00:00,1078.0,1080.1,1075.8,1078.0,19042
2021-10-29 05:00:00,1080.0,1082.88,1073.3,1077.51,44869
2021-10-28 20:00:00,1084.02,1085.8,1080.0,1080.0001,69199
2021-10-28 19:00:00,1087.0,1088.0,1083.0,1084.02,72639
2021-10-28 18:00:00,1073.0,1088.8,1072.32,1087.0,216983
2021-10-28 17:00:00,1077.04,1077.69,1071.0,1073.35,802790
2021-10-28 16:00:00,1070.435,1077.76,1067.5,1077.09,2416840
2021-10-28 15:00:00,1069.59,1074.03,1066.11,1070.5,1719488
2021-10-28 14:00:00,1069.73,1074.3999,1067.59,1069.8999,2052534
2021-10-28 13:00:00,1072.21,1079.69,1064.35,1069.8,4426985
2021-10-28 12:00:00,1069.0,1077.465,1067.53,1072.2101,3207353
2021-10-28 11:00:00,1059.84,1073.99,1055.21,1069.18,5256056
2021-10-28 10:00:00,1065.85,1081.0,1037.86,1059.8007,5635945
2021-10-28 09:00:00,1073.0492,1077.78,1064.0,1065.88,312954
2021-10-28 08:00:00,1069.59,1080.0,1067.95,1069.32,317974
2021-10-28 07:00:00,1063.58,1072.7,1063.58,1068.3,71122
2021-10-28 06:00:00,1067.99,1070.0,1063.5,1064.41,39223
2021-10-28 05:00:00,1060.8,1068.7,1055.5,1067.56,43363
2021-10-27 20:00:00,1055.5,1065.0,1054.0,1061.01,214236
2021-10-27 19:00:00,1041.17,1057.0,1041.17,1055.0,149460
2021-10-27 18:00:00,1039.6,1041.9,1038.52,1041.0,33642
2021-10-27 17:00:00,1037.86,1039.6,1036.25,1039.6,362175
2021-10-27 16:00:00,1041.8741,1042.76,1032.51,1038.0,3828350
2021-10-27 15:00:00,1041.69,1043.44,1030.78,1041.74,2960538
2021-10-27 14:00:00,1048.0,1052.49,1039.0001,1041.5001,3625146
2021-10-27 13:00:00,1056.07,1057.47,1042.52,1048.01,2480697
2021-10-27 12:00:00,1063.11,1070.88,1047.75,1056.2,6075222
2021-10-27 11:00:00,1060.81,1068.7449,1038.71,1062.935,9213099
2021-10-27 10:00:00,1032.4537,1064.8233,1032.4537,1060.64,8111055
2021-10-27 09:00:00,1038.0,1039.4999,1018.43,1032.71,325675
2021-10-27 08:00:00,1018.57,1039.45,1018.26,1034.5,286576
2021-10-27 07:00:00,1014.0,1022.99,1014.0,1018.4,20383
2021-10-27 06:00:00,1011.74,1014.26,1009.65,1012.12,17613
2021-10-27 05:00:00,1020.2,1024.23,1011.0,1011.5,27715
2021-10-26 20:00:00,1015.21,1015.99,1013.8999,1013.8999,37658
2021-10-26 19:00:00,1016.0,1017.9,1015.0,1015.6,26409
2021-10-26 18:00:00,1017.03,1017.99,1012.75,1015.77,57562
2021-10-26 17:00:00,1018.43,1020.21,1015.0,1017.95,399519
2021-10-26 16:00:00,1042.64,1042.6899,1013.7401,1018.06,4891880
2021-10-26 15:00:00,1018.99,1043.7,1014.68,1042.725,4831875
2021-10-26 14:00:00,1016.4879,1027.99,1005.56,1018.8,5685322
2021-10-26 13:00:00,1033.1801,1044.8,1001.44,1016.4,8164221
2021-10-26 12:00:00,1077.02,1079.52,1028.2,1033.7199,13617115
2021-10-26 11:00:00,1071.46,1094.94,1065.5946,1077.0,11399146
2021-10-26 10:00:00,1020.5,1077.0,1020.5,1071.09,11953632
2021-10-26 09:00:00,1018.5123,1023.7,1009.2,1020.22,343539
2021-10-26 08:00:00,1020.0,1023.95,1012.5,1015.44,169923
2021-10-26 07:00:00,1024.0,1024.02,1011.92,1020.0,94752
2021-10-26 06:00:00,1027.64,1027.64,1024.0,1024.59,17622
2021-10-26 05:00:00,1028.97,1038.18,1023.25,1027.64,93864
2021-10-25 20:00:00,1024.4,1030.4,1022.55,1030.0,109966
